run,evaluations,best_so_far
1,79136,176.0
1,79190,176.0
1,79192,176.0
1,79302,176.0
1,79356,176.0
1,79462,176.0
1,79516,176.0
1,79572,176.0
1,83729,176.0
1,83839,176.0
1,83893,176.0
1,84001,176.0
1,84111,176.0
1,84113,176.0
1,84169,176.0
1,84171,176.0
1,84227,176.0
1,84281,176.0
1,84335,176.0
1,84445,176.0
1,84553,176.0
1,84607,176.0
1,84717,176.0
1,84771,176.0
1,84773,176.0
1,84831,176.0
1,84889,176.0
1,84995,176.0
1,85049,176.0
1,85105,176.0
1,85213,176.0
1,85319,176.0
1,85373,176.0
1,85375,176.83999999999997
1,85429,176.83999999999997
1,85431,176.83999999999997
1,85487,176.83999999999997
1,85541,176.83999999999997
1,85599,176.83999999999997
1,85705,176.83999999999997
1,85761,176.83999999999997
1,85815,176.83999999999997
1,85925,176.83999999999997
1,85979,176.83999999999997
1,86033,176.83999999999997
1,86139,176.83999999999997
1,86193,176.83999999999997
1,86247,176.83999999999997
1,86353,176.83999999999997
1,86461,176.83999999999997
1,86571,176.83999999999997
1,86629,176.83999999999997
1,86683,191.43999999999997
1,86799,191.43999999999997
1,86905,191.43999999999997
1,86959,191.43999999999997
1,87015,191.43999999999997
1,87127,191.43999999999997
1,87233,191.43999999999997
1,87235,191.43999999999997
1,87289,191.43999999999997
1,87397,191.43999999999997
1,87505,191.43999999999997
1,87559,191.43999999999997
1,87613,191.43999999999997
1,87719,192.37999999999994
1,87825,192.37999999999994
1,87935,192.37999999999994
1,88043,192.37999999999994
1,88097,192.37999999999994
1,88151,192.37999999999994
1,88153,192.37999999999994
1,88207,192.37999999999994
1,88315,192.37999999999994
1,88427,192.37999999999994
1,88533,325.58
1,88535,325.58
1,88651,325.58
1,88757,325.58
1,88869,325.58
1,88975,325.58
1,89083,325.58
2,80150,159.69000000000003
2,80204,159.69000000000003
2,80314,159.69000000000003
2,80370,164.22
2,80372,164.22
2,80426,174.34
2,80480,174.34
2,80534,174.34
2,80590,174.34
2,80696,174.34
2,80754,174.34
2,80860,174.34
2,80970,174.34
2,81078,174.34
2,81080,174.34
2,81186,174.34
2,81296,174.34
2,81298,174.34
2,81406,174.34
2,81514,174.34
2,81568,174.34
2,81674,174.34
2,81676,174.34
2,81734,174.34
2,81788,174.34
2,85845,174.34
2,85955,174.34
2,86069,174.34
2,86183,174.34
2,86291,174.34
2,86397,174.34
2,86455,174.34
2,86511,174.34
2,86567,174.34
2,86621,174.34
2,86727,174.34
2,86839,174.34
2,86893,176.73000000000002
2,87001,176.73000000000002
2,87109,176.73000000000002
2,87167,176.73000000000002
2,87273,176.73000000000002
2,87327,176.73000000000002
2,87433,177.29000000000002
2,87489,177.29000000000002
2,87595,177.29000000000002
