run,evaluations,best_so_far
1,22174,294.0
1,22200,297.0
1,22214,297.0
1,22240,307.0
1,22254,307.0
1,22282,307.0
1,22298,307.0
1,22324,309.0
1,22354,309.0
1,22380,319.0
1,22410,319.0
1,22440,321.0
1,22925,321.0
1,22953,321.0
1,22973,323.0
1,22989,323.0
1,23003,323.0
1,23029,323.0
1,23047,323.0
1,23061,323.0
1,23075,323.0
1,23089,323.0
1,23117,323.0
1,23145,323.0
1,23171,323.0
1,23185,323.0
1,23211,323.0
1,23241,323.0
1,23243,323.0
1,23277,325.0
1,23291,325.0
1,23305,343.0
1,23321,343.0
1,23347,349.0
1,23373,349.0
1,23391,349.0
1,23417,349.0
1,23447,349.0
1,23449,349.0
1,23463,349.0
1,23479,349.0
1,23497,349.0
1,23523,350.0
1,23537,350.0
1,23551,350.0
1,23571,350.0
1,23585,350.0
1,23613,350.0
1,23629,350.0
1,23645,350.0
1,23671,350.0
1,23701,350.0
1,23733,350.0
1,23763,360.0
1,23779,360.0
1,23781,360.0
1,23783,360.0
1,23799,360.0
1,23813,360.0
1,23827,360.0
1,23841,360.0
1,23871,360.0
1,23897,360.0
1,23927,360.0
1,23953,360.0
1,23979,360.0
1,23993,360.0
1,24021,360.0
1,24035,360.0
1,24051,360.0
1,24067,360.0
1,24069,360.0
1,24099,360.0
1,24113,360.0
1,24139,360.0
1,24165,360.0
1,24193,360.0
1,24209,360.0
1,24225,360.0
1,24253,360.0
1,24271,360.0
1,24291,360.0
1,24305,360.0
1,24319,360.0
1,24351,360.0
1,24367,360.0
1,24383,360.0
1,24385,360.0
1,24387,360.0
1,24415,360.0
1,24449,360.0
1,24475,364.0
1,24491,364.0
1,24493,364.0
1,24519,364.0
1,24545,364.0
1,24575,364.0
1,24601,364.0
1,24603,364.0
1,24629,371.0
1,24655,371.0
1,24669,371.0
1,24671,371.0
1,24673,371.0
1,24687,373.0
1,24719,373.0
1,24733,373.0
1,24747,373.0
1,24775,373.0
1,24805,373.0
1,24807,373.0
1,24809,373.0
1,24825,373.0
1,24839,373.0
1,24873,373.0
1,24875,373.0
1,24907,373.0
1,24921,373.0
1,24923,373.0
1,24955,373.0
1,24983,373.0
1,24999,373.0
1,25017,373.0
1,25019,373.0
1,25033,373.0
1,25049,373.0
1,25063,373.0
1,25091,373.0
1,25123,373.0
1,25137,373.0
1,25165,373.0
1,25193,377.0
1,25209,377.0
1,25223,377.0
1,25239,377.0
1,25241,377.0
1,25255,377.0
1,25269,377.0
1,25285,377.0
1,25299,377.0
1,25313,377.0
1,25327,377.0
1,25341,377.0
1,25367,377.0
1,25381,377.0
1,25395,377.0
1,25411,377.0
1,25439,377.0
1,25441,377.0
1,25469,377.0
1,25471,377.0
1,25487,377.0
1,25505,377.0
1,25521,377.0
1,25535,377.0
1,25563,377.0
1,25577,377.0
1,25591,377.0
1,25605,377.0
1,25607,377.0
1,25621,378.0
1,25635,378.0
1,25651,378.0
1,25677,378.0
1,25691,378.0
1,25709,378.0
