evaluations raw_y
1 -240.0000000000
2 -226.0000000000
3 -218.0000000000
5 -210.0000000000
6 -209.0000000000
10 -207.0000000000
15 -202.0000000000
33 -185.0000000000
759 -179.0000000000
1179 -176.0000000000
1787 -175.0000000000
4972 -173.0000000000
10001 -217.0000000000
evaluations raw_y
1 -227.0000000000
2 -204.0000000000
11 -203.0000000000
12 -197.0000000000
54 -189.0000000000
366 -186.0000000000
557 -183.0000000000
707 -179.0000000000
987 -178.0000000000
7290 -169.0000000000
10001 -228.0000000000
evaluations raw_y
1 -195.0000000000
32 -174.0000000000
10001 -226.0000000000
evaluations raw_y
1 -224.0000000000
2 -220.0000000000
3 -202.0000000000
10 -196.0000000000
15 -192.0000000000
20 -191.0000000000
72 -190.0000000000
392 -187.0000000000
696 -186.0000000000
821 -179.0000000000
4530 -177.0000000000
10001 -203.0000000000
evaluations raw_y
1 -218.0000000000
4 -212.0000000000
7 -200.0000000000
27 -199.0000000000
33 -194.0000000000
46 -192.0000000000
159 -182.0000000000
1687 -181.0000000000
2515 -180.0000000000
4374 -178.0000000000
7657 -177.0000000000
9788 -224.0000000000
