run,evaluations,best_so_far
1,7458,375.0
1,7484,401.0
1,7498,401.0
1,7514,401.0
1,8259,401.0
1,8273,401.0
1,8299,404.0
1,8301,404.0
1,8317,405.0
1,8331,439.0
1,8333,439.0
1,8363,439.0
1,8377,439.0
1,8391,439.0
1,8419,439.0
1,8433,440.0
1,8435,440.0
1,8437,440.0
1,8451,453.0
1,8469,453.0
1,8471,453.0
1,8501,453.0
1,8529,453.0
1,8531,453.0
1,8559,513.0
1,8573,540.0
1,8601,540.0
1,8615,540.0
1,8643,540.0
1,8671,540.0
1,8699,540.0
1,8713,540.0
1,8733,540.0
1,8747,540.0
1,8749,540.0
1,8777,540.0
1,8793,540.0
1,8811,540.0
1,8837,590.0
1,8865,590.0
1,8879,590.0
1,8893,602.0
1,8907,602.0
1,8941,602.0
1,8973,602.0
1,8999,607.0
1,9017,607.0
1,9033,607.0
1,9053,607.0
1,9067,607.0
1,9083,607.0
1,9113,607.0
1,9127,607.0
1,9153,622.0
1,9187,623.0
1,9207,623.0
1,9235,623.0
1,9249,623.0
1,9279,623.0
1,9295,623.0
1,9309,623.0
1,9311,623.0
1,9339,633.0
1,9341,633.0
1,9357,633.0
1,9375,633.0
1,9389,633.0
1,9405,633.0
1,9421,633.0
1,9451,633.0
1,9453,633.0
1,9469,633.0
1,9497,633.0
1,9517,633.0
1,9531,633.0
1,9545,633.0
1,9575,633.0
1,9601,633.0
1,9617,633.0
1,9631,633.0
1,9645,633.0
1,9659,633.0
1,9675,633.0
1,9703,633.0
1,9735,633.0
1,9737,633.0
1,9751,633.0
1,9765,633.0
1,9797,633.0
1,9813,633.0
1,9827,633.0
1,9829,633.0
1,9855,633.0
1,9857,633.0
1,9885,633.0
1,9899,633.0
1,9927,633.0
1,9957,633.0
1,9971,633.0
1,9985,633.0
1,10013,633.0
1,10043,633.0
1,10071,633.0
1,10087,633.0
1,10089,633.0
1,10115,633.0
1,10143,633.0
1,10145,633.0
1,10159,633.0
1,10173,633.0
1,10187,649.0
1,10215,649.0
1,10229,649.0
1,10231,649.0
1,10259,649.0
1,10287,649.0
1,10315,649.0
1,10331,649.0
1,10361,649.0
1,10375,649.0
1,10389,649.0
1,10405,649.0
1,10419,650.0
1,10433,650.0
1,10447,661.0
1,10461,661.0
1,10487,661.0
1,10501,661.0
1,10515,661.0
1,10545,661.0
1,10547,661.0
1,10573,661.0
1,10589,661.0
1,10603,661.0
1,10631,661.0
1,10633,661.0
1,10647,661.0
1,10661,661.0
1,10677,661.0
1,10703,661.0
1,10719,661.0
1,10733,661.0
1,10753,661.0
1,10755,661.0
1,10757,661.0
1,10773,661.0
1,10775,661.0
1,10777,661.0
1,10791,661.0
1,10821,661.0
1,10837,661.0
1,10851,661.0
1,10865,661.0
1,10891,661.0
1,10917,661.0
1,10933,661.0
1,10947,661.0
1,10961,661.0
1,10963,661.0
1,10977,661.0
1,11003,661.0
1,11029,661.0
1,11043,664.0
1,11059,664.0
1,11073,664.0
1,11087,664.0
1,11117,664.0
1,11131,664.0
1,11161,664.0
1,11193,664.0
1,11219,664.0
1,11245,664.0
1,11277,664.0
1,11305,664.0
1,11307,664.0
1,11321,664.0
1,11337,664.0
1,11363,664.0
1,11393,664.0
1,11395,664.0
1,11423,664.0
1,11439,664.0
1,11453,664.0
1,11483,664.0
1,11515,664.0
1,11529,664.0
1,11547,664.0
1,11561,664.0
1,11591,664.0
1,11621,664.0
1,11623,664.0
1,11649,664.0
1,11663,664.0
1,11665,664.0
1,11693,664.0
1,11719,664.0
1,11733,664.0
1,11747,664.0
1,11777,664.0
1,11807,664.0
1,11809,664.0
1,11823,664.0
1,11825,664.0
1,11827,664.0
1,11841,664.0
1,11869,664.0
1,11871,664.0
1,11885,664.0
1,11887,664.0
1,11901,664.0
1,11927,664.0
1,11941,664.0
1,11957,664.0
1,11983,664.0
1,12009,664.0
1,12037,664.0
1,12051,668.0
1,12065,668.0
1,12079,668.0
1,12105,668.0
1,12131,669.0
1,12145,669.0
1,12147,669.0
1,12181,669.0
1,12207,669.0
1,12237,669.0
1,12265,669.0
1,12281,669.0
1,12295,669.0
1,12325,669.0
1,12339,669.0
1,12353,669.0
1,12379,669.0
1,12393,670.0
1,12423,670.0
1,12437,670.0
1,12451,670.0
1,12479,670.0
1,12493,670.0
1,12507,670.0
1,12537,670.0
1,12565,670.0
1,12581,670.0
1,12613,670.0
1,12615,670.0
1,12643,670.0
1,12659,670.0
1,12689,670.0
1,12703,672.0
1,12705,672.0
1,12707,672.0
1,12723,672.0
1,12737,672.0
1,12751,672.0
1,12781,672.0
1,12783,672.0
1,12797,672.0
1,12811,672.0
1,12825,672.0
1,12855,672.0
1,12873,672.0
1,12887,672.0
1,12903,672.0
1,12929,672.0
1,12957,672.0
1,12985,672.0
1,12999,675.0
1,13025,675.0
1,13053,675.0
1,13079,675.0
1,13093,675.0
1,13109,675.0
1,13125,675.0
1,13155,675.0
1,13187,675.0
1,13213,675.0
1,13241,675.0
1,13243,675.0
1,13261,675.0
1,13289,675.0
1,13305,675.0
1,13319,675.0
1,13321,675.0
1,13349,675.0
1,13377,675.0
1,13411,675.0
