run,evaluations,best_so_far
1,40260,38.62000000000002
1,40284,38.62000000000002
1,40336,38.62000000000002
1,40362,38.62000000000002
1,40386,48.68
1,40432,49.12000000000002
1,40458,49.12000000000002
1,40484,49.12000000000002
1,40512,49.12000000000002
1,40536,52.099999999999994
1,40560,52.099999999999994
1,40586,52.099999999999994
1,40610,52.099999999999994
1,44699,52.099999999999994
1,44701,53.98999999999999
1,44725,53.98999999999999
1,44749,55.000000000000014
1,44777,55.000000000000014
1,44823,55.000000000000014
1,44849,55.000000000000014
1,44899,55.000000000000014
1,44947,58.609999999999985
1,44973,58.609999999999985
1,45021,58.609999999999985
1,45067,60.48
1,45113,60.48
1,45159,68.94999999999996
1,45183,68.94999999999996
1,45229,69.70999999999997
1,45277,69.70999999999997
1,45301,69.70999999999997
1,45349,69.70999999999997
1,45395,69.70999999999997
1,45397,69.70999999999997
1,45425,69.70999999999997
1,45453,69.70999999999997
1,45455,75.02
1,45479,75.02
1,45527,75.02
1,45551,75.02
1,45601,80.76
1,45627,80.76
1,45653,82.42000000000002
1,45681,82.42000000000002
1,45727,95.04000000000002
1,45751,95.04000000000002
1,45799,95.04000000000002
1,45845,95.04000000000002
1,45895,95.04000000000002
1,45925,95.04000000000002
1,45951,95.04000000000002
1,46001,95.04000000000002
1,46003,95.04000000000002
1,46005,95.04000000000002
1,46031,95.04000000000002
1,46055,97.90000000000002
1,46079,97.90000000000002
1,46133,97.90000000000002
1,46159,97.90000000000002
1,46185,97.90000000000002
1,46187,97.90000000000002
1,46217,97.90000000000002
1,46263,97.90000000000002
1,46289,97.90000000000002
1,46315,97.90000000000002
1,46341,97.90000000000002
1,46387,97.90000000000002
1,46433,97.90000000000002
1,46459,97.90000000000002
1,46483,97.90000000000002
1,46507,97.90000000000002
1,46553,97.90000000000002
1,46603,97.90000000000002
1,46629,97.90000000000002
1,46677,97.90000000000002
1,46703,97.90000000000002
1,46727,97.90000000000002
1,46755,97.90000000000002
1,46779,97.90000000000002
1,46827,97.90000000000002
1,46877,97.90000000000002
1,46879,97.90000000000002
1,46905,97.90000000000002
1,46929,99.94000000000001
1,46963,99.94000000000001
1,46989,99.94000000000001
1,47035,99.94000000000001
1,47063,99.94000000000001
1,47089,99.94000000000001
1,47135,99.94000000000001
1,47137,99.94000000000001
1,47163,99.94000000000001
1,47217,101.43000000000002
1,47265,101.43000000000002
1,47291,101.43000000000002
1,47315,102.69000000000003
1,47341,102.69000000000003
1,47387,102.69000000000003
1,47433,102.69000000000003
1,47457,109.07999999999997
1,47481,109.07999999999997
1,47507,110.86
1,47533,110.86
1,47557,110.86
1,47581,110.86
1,47605,110.86
1,47629,113.77999999999996
1,47675,130.44000000000005
1,47723,130.44000000000005
1,47769,130.44000000000005
1,47817,130.44000000000005
1,47863,130.44000000000005
1,47911,130.44000000000005
1,47957,130.44000000000005
1,48005,130.44000000000005
1,48033,130.44000000000005
1,48083,130.44000000000005
1,48109,130.44000000000005
1,48159,130.44000000000005
1,48185,130.44000000000005
1,48187,130.44000000000005
1,48235,130.44000000000005
1,48281,130.44000000000005
1,48331,130.44000000000005
1,48377,130.44000000000005
1,48401,130.44000000000005
1,48425,130.44000000000005
1,48453,130.44000000000005
1,48481,130.44000000000005
1,48527,130.44000000000005
1,48551,130.44000000000005
1,48581,130.44000000000005
1,48627,130.44000000000005
1,48675,130.44000000000005
1,48699,133.72000000000008
1,48725,133.72000000000008
1,48775,133.72000000000008
1,48803,133.72000000000008
1,48857,133.72000000000008
1,48881,133.72000000000008
1,48929,133.72000000000008
1,48953,133.72000000000008
1,49001,133.72000000000008
1,49025,133.72000000000008
1,49071,133.72000000000008
1,49097,133.72000000000008
1,49151,133.72000000000008
1,49197,133.72000000000008
1,49245,133.72000000000008
1,49247,133.72000000000008
1,49271,133.72000000000008
1,49321,133.72000000000008
1,49347,133.72000000000008
1,49371,133.72000000000008
1,49395,133.72000000000008
1,49443,153.31
1,49469,153.31
1,49495,153.31
1,49519,153.31
1,49545,153.31
1,49571,153.31
1,49597,153.31
1,49645,153.31
1,49669,153.31
1,49695,153.31
1,49743,153.31
1,49767,153.31
1,49817,154.59999999999997
1,49841,154.59999999999997
1,49867,154.59999999999997
1,49891,154.59999999999997
1,49915,154.59999999999997
1,49939,154.59999999999997
1,49989,154.59999999999997
1,50013,154.59999999999997
1,50015,154.59999999999997
1,50063,158.06999999999994
1,50087,158.06999999999994
1,50135,158.06999999999994
1,50159,173.6
1,50207,173.6
1,50231,173.6
1,50277,173.6
2,40240,44.849999999999994
2,40288,44.849999999999994
2,40312,47.83000000000002
2,40360,47.83000000000002
2,40408,47.83000000000002
2,40456,47.83000000000002
2,40480,47.83000000000002
2,40528,47.83000000000002
2,40576,47.83000000000002
2,40600,56.04
2,40602,56.04
2,40628,56.04
2,44697,57.55999999999999
2,44745,57.55999999999999
2,44747,57.55999999999999
2,44793,57.55999999999999
2,44839,63.59999999999996
2,44841,63.59999999999996
2,44889,69.8
2,44913,69.8
2,44939,69.8
2,44987,69.8
2,45033,69.8
2,45085,69.8
2,45133,69.8
2,45183,69.8
2,45229,69.8
