run,evaluations,best_so_far
1,78520,285.31999999999977
1,78624,285.31999999999977
1,78626,285.31999999999977
1,78832,293.88000000000005
1,79038,293.88000000000005
1,79244,293.88000000000005
1,79246,293.88000000000005
1,79454,293.88000000000005
1,79560,293.88000000000005
1,79772,293.88000000000005
1,79980,293.88000000000005
1,80086,293.88000000000005
1,80190,293.88000000000005
1,80398,293.88000000000005
1,80604,293.88000000000005
1,80708,298.6300000000001
1,80812,298.6300000000001
1,80814,298.6300000000001
1,80918,298.6300000000001
1,81022,298.6300000000001
1,81024,298.6300000000001
1,81026,298.6300000000001
1,81028,298.6300000000001
1,81132,298.6300000000001
1,81238,298.6300000000001
1,81446,298.6300000000001
1,81448,298.6300000000001
1,85487,298.6300000000001
1,85591,298.6300000000001
1,85799,298.6300000000001
1,85801,298.6300000000001
1,85905,298.6300000000001
1,86009,310.9200000000001
1,86215,310.9200000000001
1,86423,310.9200000000001
1,86529,310.9200000000001
1,86635,310.9200000000001
1,86739,310.9200000000001
1,86953,310.9200000000001
1,87059,310.9200000000001
1,87267,310.9200000000001
1,87477,310.9200000000001
1,87581,310.9200000000001
1,87583,310.9200000000001
1,87689,310.9200000000001
1,87793,310.9200000000001
1,87897,310.9200000000001
1,88103,310.9200000000001
1,88207,310.9200000000001
1,88311,310.9200000000001
1,88415,310.9200000000001
1,88621,310.9200000000001
2,78876,282.2199999999999
2,78980,282.2199999999999
2,79088,282.2199999999999
2,79294,282.2199999999999
2,79500,282.2199999999999
2,79502,282.2199999999999
2,79504,282.2199999999999
2,79506,282.2199999999999
2,79610,282.2199999999999
2,79816,293.90999999999997
2,80022,293.90999999999997
2,80228,293.90999999999997
2,84329,293.90999999999997
2,84437,293.90999999999997
2,84543,293.90999999999997
2,84749,293.90999999999997
2,84957,293.90999999999997
2,85165,293.90999999999997
2,85271,293.90999999999997
2,85377,293.90999999999997
2,85583,293.90999999999997
2,85795,303.28
2,85899,303.28
2,85901,303.28
2,86005,303.28
2,86007,303.28
2,86009,303.28
2,86113,303.28
2,86323,303.28
2,86529,303.28
2,86743,303.28
2,86849,303.28
2,87059,303.28
2,87265,303.28
2,87267,303.28
2,87269,303.28
2,87373,303.28
2,87477,303.28
2,87581,303.28
2,87789,303.28
2,87791,303.28
2,87895,303.28
2,87897,303.28
2,88103,303.28
2,88105,303.28
2,88313,303.28
2,88521,303.28
2,88729,303.28
2,88835,303.28
3,78716,274.84999999999997
3,78820,274.84999999999997
3,78822,274.84999999999997
3,78926,274.84999999999997
3,83093,274.84999999999997
3,83197,274.84999999999997
3,83301,285.66
3,83413,285.66
3,83621,285.66
3,83829,285.66
3,84043,285.66
3,84045,285.66
3,84149,286.4499999999998
3,84357,293.9099999999999
3,84463,293.9099999999999
3,84465,293.9099999999999
3,84675,293.9099999999999
3,84885,293.9099999999999
3,84991,293.9099999999999
3,85095,293.9099999999999
3,85303,293.9099999999999
3,85513,293.9099999999999
3,85619,293.9099999999999
3,85727,293.9099999999999
3,85729,293.9099999999999
3,85937,293.9099999999999
3,86147,293.9099999999999
3,86251,293.9099999999999
3,86461,293.9099999999999
3,86463,293.9099999999999
3,86567,293.9099999999999
3,86775,293.9099999999999
3,86985,293.9099999999999
3,87191,293.9099999999999
3,87295,293.9099999999999
3,87399,301.41
3,87605,301.41
3,87607,301.41
3,87711,301.41
3,87815,301.41
3,87817,301.41
3,87923,301.41
3,88027,301.41
3,88233,301.41
3,88337,301.41
3,88547,301.41
3,88651,301.41
3,88755,301.41
4,78878,278.21000000000015
4,78982,278.21000000000015
4,83033,280.1500000000001
4,83139,280.1500000000001
4,83141,280.1500000000001
4,83143,290.55999999999995
4,83247,290.55999999999995
4,83351,290.55999999999995
4,83455,290.55999999999995
4,83663,290.55999999999995
4,83875,290.55999999999995
4,83877,290.55999999999995
