run,evaluations,best_so_far
1,8874,294.0
1,8904,315.0
1,8932,315.0
1,9405,315.0
1,9435,315.0
1,9449,315.0
1,9477,331.0
1,9479,331.0
1,9493,331.0
1,9521,331.0
1,9535,331.0
1,9537,331.0
1,9567,331.0
1,9595,331.0
1,9613,331.0
1,9615,331.0
1,9631,331.0
1,9645,331.0
1,9671,331.0
1,9701,331.0
1,9717,331.0
1,9731,333.0
1,9745,333.0
1,9775,333.0
1,9805,333.0
1,9837,333.0
1,9863,353.0
1,9877,353.0
1,9903,353.0
1,9929,353.0
1,9955,353.0
1,9969,353.0
1,9997,353.0
1,10013,353.0
1,10039,353.0
1,10053,353.0
1,10067,353.0
1,10093,353.0
1,10107,382.0
1,10133,382.0
1,10149,382.0
1,10175,382.0
1,10201,382.0
1,10229,382.0
1,10243,382.0
1,10257,382.0
1,10271,382.0
1,10287,382.0
1,10313,382.0
1,10341,382.0
1,10359,382.0
1,10385,382.0
1,10399,382.0
1,10401,382.0
1,10415,382.0
1,10431,382.0
1,10449,382.0
1,10477,382.0
1,10491,382.0
1,10505,382.0
1,10507,382.0
1,10521,382.0
1,10549,382.0
1,10579,382.0
1,10609,382.0
1,10611,382.0
1,10627,382.0
1,10659,382.0
1,10675,382.0
1,10689,382.0
1,10703,382.0
1,10705,382.0
1,10721,382.0
1,10735,382.0
1,10749,382.0
1,10777,382.0
1,10805,382.0
1,10821,382.0
1,10835,382.0
1,10861,388.0
1,10887,388.0
1,10903,388.0
1,10931,388.0
1,10945,388.0
1,10959,388.0
1,10975,388.0
1,10977,388.0
1,10993,388.0
1,11007,388.0
1,11033,388.0
1,11059,388.0
1,11073,388.0
1,11089,388.0
1,11105,388.0
1,11107,388.0
1,11123,388.0
1,11125,388.0
1,11141,388.0
1,11157,388.0
1,11187,388.0
1,11203,388.0
1,11219,388.0
1,11233,388.0
1,11235,388.0
1,11265,388.0
1,11297,388.0
1,11325,388.0
1,11339,388.0
1,11341,388.0
1,11343,388.0
1,11369,394.0
1,11371,394.0
1,11387,394.0
1,11413,394.0
