evaluations raw_y
1 -270691.1000000000
2 -264971.1000000000
14 -263218.1000000000
25 -260850.1000000000
37 -257220.1000000000
107 -253406.1000000000
131 -252115.1000000000
147 -236733.1000000000
510 -233344.1000000000
10001 -278337.1000000000
evaluations raw_y
1 -279499.1000000000
2 -266104.1000000000
4 -261793.1000000000
9 -257634.1000000000
12 -257032.1000000000
38 -253990.1000000000
112 -249373.1000000000
144 -247310.1000000000
1942 -242881.1000000000
3010 -241141.1000000000
4491 -238905.1000000000
6544 -237936.1000000000
6967 -232723.1000000000
10001 -272427.1000000000
evaluations raw_y
1 -289131.1000000000
2 -287363.1000000000
4 -268623.1000000000
9 -268532.1000000000
10 -263412.1000000000
14 -254262.1000000000
26 -252491.1000000000
83 -237702.1000000000
8201 -235006.1000000000
10001 -277792.1000000000
evaluations raw_y
1 -274080.1000000000
2 -263016.1000000000
3 -262014.1000000000
9 -256886.1000000000
14 -255244.1000000000
96 -248307.1000000000
172 -248152.1000000000
297 -240988.1000000000
352 -239519.1000000000
790 -234005.1000000000
10001 -270390.1000000000
evaluations raw_y
1 -274733.1000000000
2 -271879.1000000000
15 -257372.1000000000
35 -249911.1000000000
174 -245705.1000000000
444 -241465.1000000000
671 -240949.1000000000
1567 -240666.1000000000
5015 -239815.1000000000
10001 -262068.1000000000
evaluations raw_y
1 -277286.1000000000
2 -269293.1000000000
15 -260392.1000000000
37 -258978.1000000000
54 -251458.1000000000
57 -249090.1000000000
144 -242585.1000000000
1873 -241043.1000000000
2636 -240235.1000000000
3057 -237707.1000000000
9119 -236158.1000000000
10001 -258659.1000000000
evaluations raw_y
1 -294757.1000000000
2 -269186.1000000000
3 -264574.1000000000
35 -259685.1000000000
55 -257008.1000000000
68 -255628.1000000000
89 -242413.1000000000
2698 -241881.1000000000
7904 -240297.1000000000
8206 -236150.1000000000
9298 -235731.1000000000
10001 -276983.1000000000
evaluations raw_y
1 -280138.1000000000
3 -274129.1000000000
10 -269948.1000000000
11 -257209.1000000000
60 -255089.1000000000
63 -252148.1000000000
67 -243017.1000000000
311 -240901.1000000000
1789 -238399.1000000000
9385 -238173.1000000000
10001 -252365.1000000000
evaluations raw_y
1 -269036.1000000000
3 -265545.1000000000
