run,evaluations,best_so_far
1,22044,317.0
1,22058,317.0
1,22072,317.0
1,22104,317.0
1,22120,317.0
1,22575,317.0
1,22589,319.0
1,22615,319.0
1,22629,319.0
1,22645,319.0
1,22663,319.0
1,22691,319.0
1,22707,319.0
1,22735,319.0
1,22765,319.0
1,22791,319.0
1,22817,319.0
1,22845,319.0
1,22859,319.0
1,22875,319.0
1,22905,330.0
1,22921,330.0
1,22953,330.0
1,22955,330.0
1,22987,330.0
1,23017,330.0
1,23033,330.0
1,23035,330.0
1,23063,330.0
1,23093,330.0
1,23129,330.0
1,23157,330.0
1,23187,330.0
1,23205,330.0
1,23207,330.0
1,23227,330.0
1,23241,330.0
1,23257,330.0
1,23285,330.0
1,23301,330.0
1,23315,330.0
1,23331,330.0
1,23345,330.0
1,23359,350.0
1,23361,350.0
1,23375,350.0
1,23389,350.0
1,23403,350.0
1,23419,350.0
1,23437,350.0
1,23439,350.0
1,23455,350.0
1,23469,350.0
1,23471,350.0
1,23485,350.0
1,23513,350.0
1,23529,350.0
1,23545,350.0
1,23573,350.0
1,23589,350.0
1,23619,350.0
1,23621,350.0
1,23623,350.0
1,23649,350.0
1,23667,350.0
1,23697,350.0
1,23699,350.0
1,23701,350.0
1,23729,350.0
1,23743,350.0
1,23773,350.0
1,23803,350.0
1,23819,350.0
1,23835,350.0
1,23849,350.0
1,23851,350.0
1,23865,350.0
1,23897,350.0
1,23911,350.0
1,23931,350.0
1,23945,360.0
1,23961,360.0
1,23963,360.0
1,23977,360.0
1,23993,360.0
1,23995,360.0
1,24009,360.0
1,24025,360.0
1,24039,360.0
1,24069,360.0
1,24097,360.0
1,24111,360.0
1,24125,360.0
1,24141,360.0
1,24167,360.0
1,24181,360.0
1,24209,360.0
1,24235,360.0
1,24261,360.0
1,24287,360.0
1,24315,360.0
1,24341,360.0
1,24355,360.0
1,24383,360.0
1,24411,360.0
1,24413,360.0
1,24429,360.0
1,24457,360.0
1,24459,360.0
1,24485,360.0
1,24519,360.0
1,24521,360.0
1,24535,360.0
1,24551,360.0
1,24567,360.0
1,24581,360.0
1,24607,360.0
1,24621,360.0
1,24635,360.0
1,24663,360.0
1,24689,361.0
1,24715,361.0
1,24717,361.0
1,24719,361.0
1,24733,361.0
1,24749,361.0
1,24763,361.0
1,24777,361.0
1,24793,361.0
1,24807,361.0
1,24833,361.0
1,24835,361.0
1,24861,361.0
1,24875,361.0
1,24905,361.0
1,24937,369.0
1,24965,369.0
1,24985,369.0
1,25013,369.0
1,25015,369.0
1,25017,369.0
1,25019,369.0
1,25045,369.0
1,25047,369.0
1,25075,369.0
1,25091,369.0
1,25117,369.0
1,25131,369.0
1,25161,369.0
1,25175,369.0
1,25189,369.0
1,25203,369.0
1,25229,369.0
1,25243,369.0
1,25263,369.0
1,25289,369.0
1,25305,369.0
1,25319,369.0
1,25333,369.0
1,25353,369.0
1,25379,369.0
1,25393,371.0
1,25419,371.0
1,25437,371.0
1,25451,371.0
1,25477,371.0
1,25497,371.0
1,25525,371.0
1,25551,371.0
1,25579,371.0
1,25593,371.0
1,25621,371.0
1,25653,371.0
1,25669,371.0
1,25683,371.0
1,25701,371.0
1,25717,371.0
1,25737,371.0
1,25753,371.0
1,25767,371.0
1,25785,371.0
1,25813,374.0
1,25839,377.0
1,25855,385.0
1,25885,385.0
1,25887,385.0
1,25917,385.0
1,25933,385.0
1,25935,385.0
1,25965,385.0
1,25997,385.0
1,26011,385.0
1,26013,385.0
1,26041,385.0
1,26069,385.0
1,26095,385.0
1,26121,385.0
1,26123,385.0
1,26125,385.0
1,26153,385.0
1,26167,385.0
1,26185,385.0
1,26199,385.0
1,26215,385.0
1,26235,385.0
1,26237,385.0
1,26239,385.0
1,26257,385.0
1,26287,385.0
1,26301,385.0
1,26315,385.0
1,26341,385.0
1,26355,385.0
1,26381,385.0
1,26395,385.0
1,26409,388.0
1,26437,388.0
1,26453,388.0
1,26471,388.0
1,26487,388.0
1,26515,388.0
1,26533,388.0
1,26559,393.0
1,26589,393.0
1,26617,393.0
1,26631,393.0
1,26661,393.0
1,26687,393.0
1,26701,393.0
1,26715,393.0
1,26741,393.0
1,26771,393.0
1,26799,393.0
1,26813,393.0
1,26843,393.0
1,26873,393.0
1,26889,393.0
1,26903,396.0
1,26933,396.0
1,26947,396.0
1,26961,396.0
1,26975,396.0
1,26991,396.0
1,27019,396.0
1,27045,396.0
1,27061,396.0
1,27095,396.0
1,27123,396.0
1,27151,396.0
1,27165,396.0
1,27167,396.0
1,27205,396.0
1,27219,401.0
1,27245,401.0
1,27259,401.0
1,27275,401.0
1,27289,401.0
1,27305,401.0
1,27319,401.0
1,27347,401.0
1,27361,401.0
1,27363,401.0
1,27377,401.0
1,27407,401.0
1,27433,401.0
1,27447,401.0
1,27461,401.0
1,27463,401.0
1,27479,401.0
1,27481,401.0
1,27501,411.0
1,27515,411.0
1,27531,411.0
1,27557,411.0
1,27571,411.0
1,27585,411.0
1,27601,411.0
1,27615,411.0
1,27617,411.0
1,27645,411.0
1,27659,411.0
1,27685,411.0
1,27713,411.0
1,27741,411.0
1,27755,411.0
1,27769,411.0
1,27783,411.0
1,27815,411.0
1,27845,411.0
1,27847,411.0
1,27877,411.0
1,27907,411.0
1,27933,411.0
1,27935,411.0
1,27965,411.0
1,27979,411.0
1,28007,411.0
1,28037,411.0
1,28063,411.0
1,28077,411.0
1,28103,411.0
1,28117,411.0
1,28145,411.0
1,28147,411.0
1,28175,411.0
1,28189,411.0
1,28215,411.0
1,28233,411.0
1,28251,411.0
1,28279,411.0
1,28307,411.0
1,28309,411.0
1,28335,411.0
1,28349,411.0
1,28365,411.0
1,28379,411.0
1,28393,411.0
1,28395,411.0
1,28409,411.0
1,28425,411.0
1,28441,411.0
1,28467,411.0
1,28469,411.0
1,28483,411.0
1,28509,411.0
1,28511,411.0
1,28525,411.0
1,28557,411.0
1,28559,411.0
1,28577,411.0
1,28593,411.0
1,28621,411.0
1,28651,411.0
1,28667,411.0
1,28707,411.0
1,28721,411.0
1,28739,411.0
1,28757,411.0
1,28785,411.0
1,28813,411.0
1,28815,411.0
1,28831,411.0
1,28845,411.0
1,28859,411.0
1,28887,411.0
1,28903,411.0
1,28917,411.0
1,28931,411.0
1,28957,411.0
1,28971,411.0
1,28997,411.0
1,29025,411.0
1,29053,411.0
1,29079,411.0
1,29093,411.0
1,29125,411.0
1,29141,411.0
1,29155,411.0
1,29169,411.0
1,29183,411.0
1,29197,411.0
1,29211,411.0
1,29241,411.0
1,29255,411.0
1,29273,411.0
1,29275,411.0
1,29277,411.0
1,29303,411.0
1,29319,411.0
1,29335,411.0
1,29363,411.0
1,29389,411.0
1,29419,411.0
1,29433,411.0
1,29435,411.0
1,29437,411.0
1,29439,411.0
1,29471,411.0
1,29485,411.0
1,29511,411.0
1,29531,411.0
1,29545,411.0
1,29547,411.0
1,29575,411.0
1,29607,411.0
1,29623,411.0
1,29637,411.0
1,29665,411.0
1,29693,411.0
1,29709,411.0
1,29711,411.0
1,29741,411.0
1,29773,411.0
1,29787,411.0
1,29801,411.0
1,29803,411.0
1,29817,411.0
1,29843,411.0
1,29861,411.0
1,29863,411.0
1,29889,411.0
1,29903,411.0
1,29929,411.0
1,29959,411.0
1,29987,411.0
1,30001,411.0
1,30031,411.0
1,30033,411.0
1,30059,411.0
1,30073,411.0
1,30087,411.0
1,30101,411.0
1,30103,411.0
1,30129,411.0
1,30159,411.0
1,30187,411.0
1,30203,411.0
1,30231,411.0
1,30233,411.0
1,30235,411.0
1,30261,411.0
1,30277,411.0
1,30295,411.0
1,30325,411.0
1,30339,411.0
1,30341,411.0
1,30367,411.0
1,30395,411.0
1,30411,411.0
1,30427,411.0
1,30453,411.0
1,30455,411.0
1,30469,411.0
1,30489,411.0
1,30503,411.0
