run,evaluations,best_so_far
1,5826,404.0
1,5852,409.0
1,5854,409.0
1,5868,432.0
1,6475,432.0
1,6489,432.0
1,6507,432.0
1,6535,437.0
1,6565,453.0
1,6579,453.0
1,6581,453.0
1,6609,453.0
1,6635,453.0
1,6649,453.0
1,6663,453.0
1,6677,464.0
1,6691,480.0
1,6693,480.0
1,6709,480.0
1,6723,480.0
1,6749,480.0
1,6775,480.0
1,6789,480.0
1,6803,480.0
1,6817,480.0
1,6831,480.0
1,6857,485.0
1,6859,485.0
1,6861,485.0
1,6887,485.0
1,6913,485.0
1,6927,485.0
1,6941,485.0
1,6943,485.0
1,6971,485.0
1,6999,485.0
1,7017,485.0
1,7033,485.0
1,7059,485.0
1,7087,485.0
1,7089,485.0
1,7115,485.0
1,7131,485.0
1,7149,485.0
1,7175,487.0
1,7193,487.0
1,7209,487.0
1,7237,500.0
1,7265,500.0
1,7295,500.0
1,7311,500.0
1,7325,500.0
1,7327,500.0
1,7345,500.0
1,7373,500.0
1,7387,500.0
1,7415,506.0
1,7429,506.0
1,7457,506.0
1,7459,506.0
1,7487,506.0
1,7513,515.0
1,7527,515.0
1,7545,515.0
1,7547,515.0
1,7563,515.0
1,7591,520.0
1,7607,520.0
1,7621,520.0
1,7637,520.0
1,7665,523.0
1,7699,523.0
1,7713,523.0
1,7745,523.0
1,7747,523.0
1,7749,523.0
1,7777,523.0
1,7793,523.0
1,7807,523.0
1,7833,523.0
1,7835,523.0
1,7849,523.0
1,7863,523.0
1,7865,523.0
1,7881,523.0
1,7897,523.0
1,7899,523.0
1,7913,523.0
1,7929,523.0
1,7943,523.0
1,7945,523.0
1,7963,523.0
1,7995,523.0
1,8009,523.0
1,8037,523.0
1,8067,523.0
1,8097,523.0
1,8113,523.0
1,8141,523.0
1,8155,523.0
1,8181,523.0
1,8207,523.0
1,8209,523.0
1,8223,523.0
1,8225,523.0
1,8239,523.0
1,8271,523.0
1,8299,523.0
1,8325,523.0
1,8339,523.0
1,8341,523.0
1,8343,523.0
1,8369,523.0
1,8383,523.0
1,8413,523.0
1,8427,523.0
1,8429,523.0
1,8443,523.0
1,8459,523.0
1,8487,523.0
1,8501,523.0
1,8531,523.0
1,8545,523.0
1,8547,523.0
1,8549,523.0
1,8563,525.0
1,8593,525.0
1,8621,525.0
1,8635,525.0
1,8649,525.0
1,8675,525.0
1,8691,525.0
1,8717,526.0
1,8743,526.0
1,8771,526.0
1,8785,526.0
1,8799,526.0
1,8813,526.0
1,8827,528.0
1,8853,530.0
1,8867,530.0
1,8881,530.0
1,8909,530.0
1,8939,530.0
1,8955,530.0
1,8983,530.0
1,9011,530.0
1,9025,530.0
1,9055,530.0
1,9087,530.0
1,9089,530.0
1,9105,530.0
1,9119,530.0
1,9121,530.0
1,9123,530.0
1,9125,530.0
1,9141,530.0
1,9159,530.0
1,9177,530.0
1,9191,530.0
1,9223,530.0
1,9239,530.0
1,9255,530.0
1,9271,530.0
1,9301,530.0
1,9329,530.0
1,9345,530.0
1,9359,530.0
1,9387,530.0
1,9389,530.0
1,9423,530.0
1,9425,530.0
1,9441,530.0
1,9443,530.0
1,9461,530.0
1,9475,530.0
1,9503,530.0
1,9505,530.0
1,9519,530.0
1,9547,530.0
1,9561,530.0
1,9577,530.0
1,9591,530.0
1,9605,530.0
1,9621,530.0
1,9649,530.0
1,9651,530.0
1,9679,530.0
1,9681,530.0
1,9695,530.0
1,9721,530.0
1,9747,530.0
1,9763,530.0
1,9777,530.0
1,9793,530.0
1,9807,530.0
1,9833,530.0
1,9847,530.0
1,9879,530.0
1,9893,530.0
1,9907,530.0
1,9921,539.0
1,9923,539.0
1,9937,539.0
1,9951,539.0
1,9965,539.0
1,9995,539.0
1,10021,539.0
1,10035,539.0
1,10053,539.0
1,10067,539.0
1,10081,539.0
1,10109,539.0
1,10133,539.0
1,10165,539.0
1,10179,539.0
1,10205,539.0
1,10219,539.0
1,10235,539.0
1,10263,539.0
1,10279,539.0
1,10305,539.0
1,10307,539.0
1,10335,539.0
1,10353,539.0
1,10367,539.0
1,10383,539.0
1,10415,539.0
1,10417,539.0
1,10431,539.0
1,10445,539.0
1,10461,539.0
1,10489,539.0
1,10515,541.0
1,10545,541.0
1,10561,541.0
1,10591,549.0
1,10619,549.0
1,10633,549.0
1,10651,549.0
1,10665,549.0
1,10679,549.0
1,10693,549.0
1,10707,549.0
1,10733,549.0
1,10747,549.0
1,10775,549.0
1,10789,549.0
1,10803,549.0
1,10817,549.0
1,10831,549.0
1,10845,549.0
1,10859,549.0
1,10861,549.0
1,10875,549.0
1,10895,549.0
1,10897,549.0
1,10913,549.0
1,10943,549.0
1,10957,549.0
1,10991,549.0
1,11019,549.0
1,11033,549.0
