run,evaluations,best_so_far
1,8768,317.0
1,8782,317.0
1,8810,317.0
1,8826,317.0
1,8828,317.0
1,8844,317.0
1,9329,317.0
1,9359,336.0
1,9387,342.0
1,9401,342.0
1,9429,342.0
1,9445,342.0
1,9473,360.0
1,9489,360.0
1,9491,360.0
1,9509,360.0
1,9535,360.0
1,9549,360.0
1,9579,360.0
1,9593,360.0
1,9621,360.0
1,9635,360.0
1,9649,377.0
1,9663,377.0
1,9679,377.0
1,9697,377.0
1,9725,377.0
1,9741,377.0
1,9769,377.0
1,9785,377.0
1,9799,377.0
1,9813,377.0
1,9815,377.0
1,9841,387.0
1,9857,387.0
1,9873,387.0
1,9889,387.0
1,9891,387.0
1,9893,387.0
1,9907,387.0
1,9933,387.0
1,9947,387.0
1,9949,387.0
1,9977,387.0
1,10007,387.0
1,10043,387.0
1,10071,387.0
1,10101,387.0
1,10119,387.0
1,10121,387.0
1,10135,387.0
1,10149,387.0
1,10163,387.0
1,10177,387.0
1,10209,387.0
1,10223,387.0
1,10239,387.0
1,10255,387.0
1,10269,387.0
1,10297,387.0
1,10311,387.0
1,10325,387.0
1,10351,387.0
1,10367,387.0
1,10385,387.0
1,10387,387.0
1,10413,387.0
1,10427,387.0
1,10429,387.0
1,10455,387.0
1,10483,387.0
1,10499,387.0
1,10501,387.0
1,10515,387.0
1,10517,387.0
1,10547,387.0
1,10561,387.0
1,10575,387.0
1,10589,387.0
1,10607,387.0
1,10637,387.0
1,10639,387.0
1,10641,387.0
1,10669,387.0
1,10697,387.0
1,10711,387.0
1,10741,387.0
1,10743,387.0
1,10759,387.0
1,10775,387.0
1,10777,387.0
1,10803,387.0
1,10833,387.0
1,10847,387.0
1,10861,387.0
1,10877,387.0
1,10891,387.0
1,10893,387.0
1,10907,387.0
1,10921,387.0
1,10949,387.0
1,10977,387.0
1,10979,387.0
1,11007,396.0
1,11023,396.0
1,11051,396.0
1,11065,396.0
1,11079,396.0
1,11097,396.0
1,11111,396.0
1,11113,396.0
1,11141,396.0
1,11167,396.0
1,11169,396.0
1,11183,396.0
1,11209,396.0
1,11235,396.0
1,11249,396.0
1,11265,396.0
1,11293,396.0
1,11307,396.0
1,11333,402.0
1,11359,402.0
1,11361,402.0
1,11387,402.0
1,11403,402.0
1,11405,402.0
1,11419,402.0
1,11437,402.0
1,11451,402.0
1,11465,402.0
1,11479,402.0
1,11505,402.0
1,11519,402.0
1,11533,402.0
1,11561,402.0
1,11575,402.0
1,11605,402.0
1,11607,402.0
1,11621,402.0
1,11637,402.0
1,11653,402.0
1,11667,402.0
1,11683,402.0
1,11697,402.0
1,11727,402.0
1,11729,402.0
1,11755,402.0
1,11771,402.0
1,11785,402.0
1,11817,402.0
1,11831,402.0
1,11865,402.0
1,11883,402.0
1,11915,402.0
1,11917,402.0
1,11919,402.0
1,11945,402.0
1,11947,402.0
1,11961,402.0
1,11987,402.0
1,11989,402.0
1,12003,402.0
1,12029,402.0
1,12043,402.0
1,12057,402.0
1,12071,402.0
1,12097,402.0
1,12113,402.0
1,12141,402.0
1,12157,402.0
1,12183,402.0
1,12201,402.0
1,12203,402.0
1,12229,409.0
1,12255,409.0
1,12269,409.0
1,12303,409.0
1,12321,409.0
1,12335,409.0
1,12361,409.0
1,12375,409.0
1,12389,409.0
1,12415,409.0
1,12445,409.0
1,12461,409.0
1,12489,409.0
1,12517,409.0
1,12533,410.0
1,12547,410.0
1,12575,410.0
1,12603,412.0
1,12633,412.0
1,12659,412.0
1,12661,412.0
1,12691,412.0
1,12717,412.0
1,12731,412.0
1,12759,412.0
1,12773,412.0
1,12789,412.0
1,12803,412.0
1,12817,412.0
1,12845,412.0
1,12861,412.0
1,12875,412.0
1,12889,412.0
1,12919,412.0
1,12951,412.0
1,12965,412.0
1,12991,412.0
1,13017,413.0
1,13019,413.0
1,13033,417.0
1,13061,417.0
1,13075,417.0
1,13077,417.0
1,13091,417.0
1,13119,417.0
1,13135,417.0
1,13137,417.0
1,13153,417.0
1,13187,417.0
1,13217,417.0
1,13231,417.0
1,13247,417.0
1,13267,417.0
1,13281,417.0
1,13309,417.0
1,13323,417.0
1,13349,417.0
1,13379,417.0
1,13395,417.0
1,13411,417.0
1,13427,417.0
1,13455,417.0
1,13471,417.0
1,13485,417.0
1,13515,417.0
1,13531,417.0
1,13559,417.0
