run,evaluations,best_so_far
1,40130,28.85999999999999
1,40132,28.85999999999999
1,40146,35.53999999999999
1,40180,35.53999999999999
1,44173,35.53999999999999
1,44175,35.53999999999999
1,44189,36.580000000000005
1,44207,36.580000000000005
1,44235,42.50000000000001
1,44253,42.50000000000001
1,44267,42.50000000000001
1,44293,42.50000000000001
1,44307,42.50000000000001
1,44321,44.639999999999965
1,44347,50.40999999999999
1,44363,50.40999999999999
1,44393,50.40999999999999
1,44421,50.40999999999999
1,44437,50.40999999999999
1,44451,50.40999999999999
1,44477,61.93999999999998
1,44507,61.93999999999998
1,44533,61.93999999999998
1,44559,61.93999999999998
1,44585,62.21999999999997
1,44601,62.21999999999997
1,44629,62.21999999999997
1,44645,62.21999999999997
1,44659,62.21999999999997
1,44673,69.92999999999998
1,44675,69.92999999999998
1,44703,69.92999999999998
1,44717,69.92999999999998
1,44731,69.92999999999998
1,44733,69.92999999999998
1,44759,69.92999999999998
1,44785,73.24999999999999
1,44787,78.24
1,44803,78.24
1,44817,78.24
1,44849,78.24
1,44863,78.24
1,44889,87.61000000000003
1,44915,87.61000000000003
1,44935,87.61000000000003
1,44953,87.61000000000003
1,44981,90.46999999999997
1,44999,90.46999999999997
1,45013,90.46999999999997
1,45031,100.22
1,45033,100.22
1,45035,100.22
1,45051,100.22
1,45053,100.22
1,45055,100.22
1,45071,100.22
1,45099,100.22
1,45101,100.22
1,45117,100.22
1,45119,100.22
1,45135,100.22
1,45137,100.22
1,45163,100.22
1,45179,100.22
1,45211,100.22
1,45213,100.22
1,45239,100.22
1,45253,100.22
1,45255,100.22
1,45257,100.22
1,45259,100.22
1,45275,100.22
1,45289,100.22
1,45315,100.22
1,45345,100.22
1,45373,100.22
1,45401,100.90999999999997
1,45417,100.90999999999997
1,45431,100.90999999999997
1,45445,100.90999999999997
1,45473,100.90999999999997
1,45487,100.90999999999997
1,45513,100.90999999999997
1,45527,100.90999999999997
1,45555,100.90999999999997
1,45573,100.90999999999997
1,45605,100.90999999999997
1,45633,100.90999999999997
1,45651,100.90999999999997
1,45679,100.90999999999997
1,45695,100.90999999999997
1,45709,100.90999999999997
1,45725,100.90999999999997
1,45739,100.90999999999997
1,45769,100.90999999999997
1,45785,100.90999999999997
1,45813,100.90999999999997
1,45815,109.52999999999993
1,45843,109.52999999999993
1,45869,109.52999999999993
1,45885,109.52999999999993
1,45913,109.52999999999993
1,45915,109.52999999999993
1,45943,109.52999999999993
1,45957,109.52999999999993
1,45959,109.52999999999993
1,45975,109.52999999999993
1,45977,109.52999999999993
1,46007,109.52999999999993
1,46021,109.52999999999993
1,46039,109.52999999999993
1,46053,109.52999999999993
1,46067,109.52999999999993
1,46081,109.52999999999993
1,46097,112.21999999999996
1,46099,112.21999999999996
1,46101,112.21999999999996
1,46127,112.21999999999996
1,46145,112.21999999999996
1,46161,112.21999999999996
1,46175,112.21999999999996
1,46189,112.21999999999996
1,46219,166.82
1,46237,167.62999999999994
1,46253,167.62999999999994
1,46279,167.62999999999994
1,46305,167.62999999999994
1,46331,167.62999999999994
1,46365,167.62999999999994
1,46367,167.62999999999994
1,46369,167.62999999999994
1,46383,167.62999999999994
1,46409,167.62999999999994
1,46425,167.62999999999994
1,46427,167.62999999999994
1,46443,167.62999999999994
1,46471,167.62999999999994
1,46487,167.62999999999994
1,46515,167.62999999999994
1,46517,170.07999999999996
1,46519,170.07999999999996
1,46547,170.07999999999996
1,46561,170.07999999999996
1,46593,170.07999999999996
1,46607,170.07999999999996
1,46609,170.07999999999996
1,46623,170.07999999999996
1,46653,170.07999999999996
1,46667,170.07999999999996
1,46693,170.07999999999996
1,46719,170.07999999999996
1,46733,170.07999999999996
1,46763,170.07999999999996
1,46793,170.07999999999996
1,46795,170.07999999999996
1,46823,171.27
1,46839,171.27
1,46871,171.27
1,46903,171.27
1,46933,171.27
1,46947,171.27
1,46961,171.27
1,46979,171.27
1,46981,171.27
1,46995,171.27
1,47025,171.27
1,47041,171.27
1,47071,171.27
1,47085,171.27
1,47113,171.27
1,47141,171.27
1,47167,177.43
1,47181,177.43
1,47183,177.43
1,47211,177.43
1,47243,177.43
1,47257,177.43
1,47271,177.43
1,47299,177.43
1,47315,178.40999999999997
1,47343,178.40999999999997
1,47357,178.40999999999997
1,47371,178.40999999999997
1,47387,178.40999999999997
1,47401,178.40999999999997
1,47417,178.40999999999997
1,47435,178.40999999999997
1,47449,178.40999999999997
1,47463,178.40999999999997
1,47489,198.2
1,47503,198.2
1,47521,198.2
1,47549,198.2
1,47577,198.2
1,47591,198.2
1,47593,198.2
1,47607,198.2
1,47621,198.2
1,47635,198.2
1,47651,198.2
1,47683,198.2
1,47697,198.2
1,47725,198.2
1,47741,198.2
1,47767,198.2
1,47793,198.2
1,47809,198.2
1,47823,198.2
1,47853,198.2
1,47881,198.2
1,47909,198.2
1,47923,198.2
1,47951,198.2
1,47969,315.8399999999999
1,47983,315.8399999999999
1,47997,315.8399999999999
1,48023,315.8399999999999
1,48025,315.8399999999999
1,48041,315.8399999999999
1,48043,315.8399999999999
1,48045,315.8399999999999
1,48075,315.8399999999999
1,48089,315.8399999999999
1,48091,315.8399999999999
1,48119,315.8399999999999
1,48149,315.8399999999999
1,48175,315.8399999999999
1,48195,315.8399999999999
1,48215,315.8399999999999
1,48229,315.8399999999999
1,48243,315.8399999999999
1,48245,315.8399999999999
1,48273,315.8399999999999
1,48289,315.8399999999999
1,48291,315.8399999999999
1,48319,315.8399999999999
1,48353,315.8399999999999
1,48383,315.8399999999999
1,48409,315.8399999999999
1,48423,315.8399999999999
1,48449,315.8399999999999
1,48463,315.8399999999999
1,48489,315.8399999999999
1,48507,315.8399999999999
1,48521,315.8399999999999
1,48549,315.8399999999999
1,48563,315.8399999999999
1,48593,315.8399999999999
1,48607,315.8399999999999
1,48621,315.8399999999999
1,48637,315.8399999999999
1,48663,315.8399999999999
1,48689,315.8399999999999
1,48703,315.8399999999999
1,48705,315.8399999999999
1,48733,315.8399999999999
1,48735,315.8399999999999
1,48751,315.8399999999999
1,48767,315.8399999999999
1,48781,315.8399999999999
1,48807,315.8399999999999
1,48821,315.8399999999999
1,48835,315.8399999999999
1,48849,315.8399999999999
1,48877,315.8399999999999
1,48893,315.8399999999999
1,48909,315.8399999999999
1,48925,315.8399999999999
1,48927,315.8399999999999
1,48957,315.8399999999999
1,48971,315.8399999999999
1,48985,315.8399999999999
1,48999,315.8399999999999
1,49015,315.8399999999999
1,49029,318.17
1,49057,318.17
1,49059,318.17
1,49061,318.17
1,49091,318.17
1,49093,318.17
1,49109,318.17
1,49123,318.17
1,49137,318.17
1,49163,318.17
1,49191,318.17
1,49205,318.17
1,49231,318.17
1,49233,318.17
1,49247,318.17
1,49261,318.17
1,49291,318.17
1,49307,318.17
1,49333,318.17
1,49349,318.17
1,49363,318.17
1,49389,318.17
1,49391,318.17
1,49393,318.17
1,49421,318.17
1,49447,318.17
1,49477,318.17
1,49491,318.17
1,49507,318.17
1,49521,318.17
1,49535,318.17
1,49563,318.17
1,49579,318.17
1,49581,318.17
1,49583,318.17
1,49597,318.17
1,49611,318.17
1,49643,318.17
1,49673,318.17
1,49699,318.17
1,49729,318.17
1,49761,318.17
1,49775,318.17
1,49801,318.17
1,49815,318.17
1,49833,318.17
1,49851,318.17
1,49879,318.17
1,49911,318.17
1,49913,318.17
1,49927,318.17
1,49957,318.17
1,49971,318.17
1,50007,318.17
1,50021,318.17
1,50047,318.17
1,50075,318.17
1,50101,318.17
1,50119,318.17
2,40486,28.61
