run,evaluations,best_so_far
1,39282,185.88999999999993
1,39392,185.88999999999993
1,39394,185.88999999999993
1,43463,185.88999999999993
1,43573,185.88999999999993
1,43683,185.88999999999993
1,43739,185.88999999999993
1,43847,185.88999999999993
1,43957,185.88999999999993
1,44065,185.88999999999993
1,44119,185.88999999999993
1,44229,185.88999999999993
1,44283,185.88999999999993
1,44391,185.88999999999993
1,44501,185.88999999999993
1,44607,185.88999999999993
1,44715,185.88999999999993
1,44829,185.88999999999993
1,44831,185.88999999999993
1,44833,185.88999999999993
1,44835,185.88999999999993
1,44941,185.88999999999993
1,44995,185.88999999999993
1,45049,185.88999999999993
1,45105,185.88999999999993
1,45213,185.88999999999993
1,45319,185.88999999999993
1,45373,191.31999999999996
1,45427,191.31999999999996
1,45533,191.31999999999996
1,45593,191.31999999999996
1,45649,191.31999999999996
1,45755,203.64000000000004
1,45809,207.03999999999996
1,45811,207.03999999999996
1,45919,209.27000000000007
1,46025,209.27000000000007
1,46079,209.27000000000007
1,46081,209.27000000000007
1,46191,209.27000000000007
1,46245,209.27000000000007
1,46301,209.27000000000007
1,46355,214.1600000000001
1,46411,214.1600000000001
1,46465,214.1600000000001
1,46571,214.1600000000001
1,46625,214.1600000000001
1,46735,214.1600000000001
1,46789,214.1600000000001
1,46843,214.1600000000001
1,46897,214.1600000000001
1,47007,214.1600000000001
1,47061,214.1600000000001
1,47167,214.1600000000001
1,47277,214.1600000000001
1,47279,214.1600000000001
1,47333,214.1600000000001
1,47335,214.1600000000001
1,47451,214.1600000000001
1,47557,214.1600000000001
1,47611,214.1600000000001
1,47667,214.1600000000001
1,47779,214.1600000000001
1,47885,214.1600000000001
1,47941,214.1600000000001
1,47943,214.1600000000001
1,48051,214.1600000000001
1,48053,214.1600000000001
1,48107,214.1600000000001
1,48161,214.1600000000001
1,48267,259.78
1,48373,259.78
1,48481,273.00999999999993
1,48589,273.00999999999993
1,48699,273.00999999999993
1,48805,273.00999999999993
1,48861,273.00999999999993
1,48863,273.00999999999993
1,48971,273.00999999999993
