run,evaluations,best_so_far
1,4556,294.0
1,4588,294.0
1,4616,294.0
1,4632,294.0
1,5091,294.0
1,5093,294.0
1,5107,298.0
1,5137,298.0
1,5155,298.0
1,5171,298.0
1,5173,298.0
1,5201,298.0
1,5203,298.0
1,5231,325.0
1,5245,325.0
1,5259,325.0
1,5261,325.0
1,5291,325.0
1,5319,325.0
1,5337,325.0
1,5351,335.0
1,5377,348.0
1,5391,353.0
1,5419,365.0
1,5433,365.0
1,5449,365.0
1,5463,365.0
1,5491,365.0
1,5519,365.0
1,5549,365.0
1,5575,365.0
1,5601,369.0
1,5615,380.0
1,5631,380.0
1,5657,380.0
1,5683,380.0
1,5697,380.0
1,5725,380.0
1,5757,380.0
1,5771,380.0
1,5799,381.0
1,5813,388.0
1,5815,388.0
1,5843,388.0
1,5857,393.0
1,5871,393.0
1,5897,393.0
1,5923,393.0
1,5937,393.0
1,5969,393.0
1,5983,402.0
1,5997,402.0
1,6013,402.0
1,6029,402.0
1,6055,402.0
1,6073,402.0
1,6087,402.0
1,6117,403.0
1,6119,403.0
1,6133,403.0
1,6149,403.0
1,6177,403.0
1,6205,403.0
1,6219,403.0
1,6235,403.0
1,6255,403.0
1,6281,403.0
1,6295,407.0
1,6309,407.0
1,6339,407.0
1,6355,407.0
1,6371,407.0
1,6387,407.0
1,6403,407.0
1,6429,407.0
1,6443,407.0
1,6469,407.0
1,6471,407.0
1,6501,407.0
1,6515,407.0
1,6543,407.0
1,6569,407.0
1,6585,407.0
1,6599,407.0
1,6625,407.0
1,6651,407.0
1,6665,407.0
1,6693,407.0
1,6707,407.0
1,6721,407.0
1,6739,407.0
1,6741,407.0
1,6769,407.0
1,6783,411.0
1,6809,411.0
1,6825,411.0
1,6843,411.0
1,6857,411.0
1,6873,411.0
1,6903,411.0
1,6919,411.0
1,6951,411.0
1,6953,411.0
1,6969,411.0
1,7001,411.0
1,7029,411.0
1,7055,411.0
1,7057,411.0
1,7073,411.0
1,7087,411.0
1,7089,411.0
1,7103,411.0
1,7117,411.0
1,7119,411.0
1,7121,411.0
1,7149,411.0
1,7151,411.0
1,7167,411.0
1,7169,411.0
1,7183,413.0
1,7199,413.0
1,7225,413.0
1,7227,413.0
1,7253,413.0
1,7285,413.0
1,7301,413.0
1,7315,413.0
1,7329,413.0
1,7331,413.0
1,7361,413.0
1,7363,413.0
1,7365,413.0
1,7393,413.0
1,7419,417.0
1,7451,417.0
1,7453,417.0
1,7467,417.0
1,7481,417.0
1,7483,417.0
1,7497,417.0
1,7527,417.0
1,7545,417.0
1,7561,417.0
1,7575,417.0
1,7577,417.0
1,7593,417.0
1,7619,417.0
1,7633,417.0
1,7665,417.0
1,7667,417.0
1,7695,417.0
1,7709,417.0
1,7723,417.0
1,7737,417.0
1,7767,417.0
1,7781,417.0
1,7795,417.0
1,7809,417.0
1,7825,417.0
1,7839,417.0
1,7853,421.0
1,7879,421.0
1,7905,421.0
1,7919,421.0
1,7947,421.0
1,7961,421.0
1,7995,421.0
1,8011,421.0
1,8029,421.0
1,8057,421.0
1,8089,421.0
1,8103,426.0
1,8121,426.0
1,8137,426.0
1,8151,426.0
1,8179,426.0
1,8193,426.0
1,8207,426.0
1,8221,426.0
1,8237,426.0
1,8251,426.0
