evaluations raw_y
1 -2155973.0000000005
2 -2132924.0000000005
3 -2109899.0000000005
20 -2109721.0000000005
24 -2104689.0000000005
28 -2098790.0000000005
33 -2098707.0000000005
268 -2095699.0000000005
421 -2092694.0000000005
707 -2084698.0000000005
743 -2084640.0000000005
842 -2082587.0000000005
1432 -2079633.0000000005
2814 -2074541.0000000005
3555 -2073632.0000000005
4017 303861.1073576657
10001 -2141963.0000000005
evaluations raw_y
1 -2111731.0000000005
3 -2100650.0000000005
69 -2096620.0000000005
225 -2089622.0000000005
466 -2084687.0000000005
1410 -2082630.0000000005
1509 303448.5830926993
2466 306165.7944123842
10001 -2161048.0000000005
evaluations raw_y
1 -2102751.0000000005
38 -2101669.0000000005
68 -2097713.0000000005
100 -2096689.0000000005
144 -2080645.0000000005
770 -2078597.0000000005
1017 -2073565.0000000005
5234 312439.5835367558
10001 -2124798.0000000005
evaluations raw_y
1 -2128824.0000000005
2 -2115894.0000000005
29 -2109723.0000000005
30 -2086666.0000000005
364 -2085580.0000000005
813 -2083595.0000000005
896 -2075563.0000000005
4760 299933.8673164520
10001 -2148938.0000000005
evaluations raw_y
1 -2112766.0000000005
11 -2104667.0000000005
37 -2097687.0000000005
243 309823.2759866267
290 310932.8334109184
10001 -2126878.0000000005
evaluations raw_y
1 -2091679.0000000005
2 -2089643.0000000005
35 -2073619.0000000005
4148 304456.2108763782
10001 -2108801.0000000005
evaluations raw_y
1 -2121759.0000000005
2 -2106736.0000000005
13 -2105787.0000000005
16 -2100626.0000000005
17 -2098671.0000000005
29 -2092669.0000000005
65 -2088599.0000000005
689 -2082606.0000000005
1250 -2082591.0000000005
2263 -2082586.0000000005
2933 -2079658.0000000005
3611 294479.3632363669
7247 304352.0634975613
10001 -2123767.0000000005
evaluations raw_y
1 -2135824.0000000005
2 -2114810.0000000005
5 -2105846.0000000005
24 -2103610.0000000005
48 -2101801.0000000005
51 -2099734.0000000005
70 -2093726.0000000005
88 -2087716.0000000005
190 -2087629.0000000005
192 -2086672.0000000005
427 -2085630.0000000005
442 -2080607.0000000005
960 318702.0563488629
10001 -2119721.0000000005
evaluations raw_y
1 -2113800.0000000005
