evaluations raw_y
1 55.0000000000
5 56.0000000000
6 63.0000000000
15 64.0000000000
16 65.0000000000
21 66.0000000000
22 67.0000000000
29 68.0000000000
161479 0.0000000000
evaluations raw_y
1 50.0000000000
2 53.0000000000
3 63.0000000000
14 64.0000000000
15 65.0000000000
16 66.0000000000
18 67.0000000000
19 68.0000000000
161497 0.0000000000
evaluations raw_y
1 48.0000000000
4 50.0000000000
10 62.0000000000
12 63.0000000000
16 64.0000000000
17 65.0000000000
19 66.0000000000
20 67.0000000000
161465 0.0000000000
evaluations raw_y
1 45.0000000000
3 52.0000000000
4 58.0000000000
6 59.0000000000
13 60.0000000000
17 61.0000000000
19 62.0000000000
23 63.0000000000
26 64.0000000000
161473 1.0000000000
evaluations raw_y
1 60.0000000000
12 61.0000000000
14 62.0000000000
16 63.0000000000
17 64.0000000000
18 65.0000000000
161449 1.0000000000
evaluations raw_y
1 46.0000000000
3 47.0000000000
5 50.0000000000
9 54.0000000000
12 55.0000000000
15 56.0000000000
19 57.0000000000
20 58.0000000000
21 59.0000000000
40 60.0000000000
45 61.0000000000
161509 0.0000000000
evaluations raw_y
1 52.0000000000
10 55.0000000000
12 56.0000000000
14 57.0000000000
24 58.0000000000
25 59.0000000000
29 60.0000000000
48 61.0000000000
50 62.0000000000
161460 0.0000000000
evaluations raw_y
1 51.0000000000
3 52.0000000000
7 54.0000000000
10 57.0000000000
12 58.0000000000
13 59.0000000000
23 60.0000000000
24 61.0000000000
25 62.0000000000
55 63.0000000000
161496 0.0000000000
evaluations raw_y
1 50.0000000000
3 51.0000000000
10 56.0000000000
12 57.0000000000
13 58.0000000000
19 59.0000000000
20 60.0000000000
21 61.0000000000
28 62.0000000000
33 63.0000000000
40 64.0000000000
41 65.0000000000
44 66.0000000000
47 67.0000000000
161555 0.0000000000
evaluations raw_y
1 46.0000000000
2 54.0000000000
3 56.0000000000
12 57.0000000000
13 58.0000000000
15 59.0000000000
16 60.0000000000
17 61.0000000000
37 62.0000000000
55 63.0000000000
161398 0.0000000000
